status_id,status_message,link_name,status_type,status_link,permalink_url,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
387386548007364_1016643501748329,Its a goodnight #teamLoveMatters ...Sweet dreams....,Timeline Photos,photo,https://www.facebook.com/LoveMattersAfrica/photos/a.390673737678645.94223.387386548007364/1016643501748329/?type=3,https://www.facebook.com/LoveMattersAfrica/posts/1016643501748329:0,2016-04-28 14:00:00,640,24,57,632,8,0,0,0,0
387386548007364_1017037028375643,,For more information cleck here to read about erections sizes and angle,link,https://lovematters.co.ke/news/erections-vary-size-and-angle,https://www.facebook.com/LoveMattersAfrica/posts/1017037028375643,2016-04-28 13:00:00,68,13,6,68,0,0,0,0,0
387386548007364_1017020441710635,"This Saturday the 30th April , come and sample the finest beer brands at The Legend, Karen from 12.00 noon. 
On stage will be two Djs and bands to entertain you

This is a KenyaBuzz and Love Matters Africa partnership.","Karen Beer Festival at The Legend, Karen via @KenyaBuzz",link,http://www.kenyabuzz.com/whats-on/karen-beer-festival,https://www.facebook.com/LoveMattersAfrica/posts/1017020441710635,2016-04-28 10:00:00,16,4,0,16,0,0,0,0,0
387386548007364_1016948001717879,"#TeamLoveMatters!
Do you have any questions on emergency contraception? 
Leave a question below and we will answer them during the #LiveChat, starting right now!",,status,,https://www.facebook.com/LoveMattersAfrica/posts/1016948001717879,2016-04-28 05:30:35,36,24,0,36,0,0,0,0,0
387386548007364_1016907475055265,Are you creepy?,Click here and read this find out more about being creepy?,link,https://lovematters.co.ke/news/are-you-creepy,https://www.facebook.com/LoveMattersAfrica/posts/1016907475055265,2016-04-28 05:00:00,8,3,0,8,0,0,0,0,0
387386548007364_1016643251748354,A good morning to you #teamLoveMatters...,Timeline Photos,photo,https://www.facebook.com/LoveMattersAfrica/photos/a.390673737678645.94223.387386548007364/1016643251748354/?type=3,https://www.facebook.com/LoveMattersAfrica/posts/1016643251748354:0,2016-04-27 23:30:00,345,8,34,340,5,0,0,0,0
387386548007364_1015773028502043,#FACT.... Do you agree #teamLoveMatters,Timeline Photos,photo,https://www.facebook.com/LoveMattersAfrica/photos/a.390673737678645.94223.387386548007364/1015773028502043/?type=3,https://www.facebook.com/LoveMattersAfrica/posts/1015773028502043:0,2016-04-27 13:00:00,62,6,4,62,0,0,0,0,0
387386548007364_1015762248503121,I am a bit confused...What are some of the things that make you fully trust your guy? #HelpASister,,status,,https://www.facebook.com/LoveMattersAfrica/posts/1015762248503121,2016-04-27 11:30:00,247,147,15,247,0,0,0,0,0
387386548007364_1014952165250796,"I once thought the e-pills are for irresponsible and immature girls only!' until one night, the condom broke…","Click here and read how the e-pill was Jane's life-saver!""",link,https://lovematters.co.ke/news/e-pill-was-my-life-saver,https://www.facebook.com/LoveMattersAfrica/posts/1014952165250796,2016-04-27 10:00:02,110,19,1,110,0,0,0,0,0
387386548007364_1016248225121190,Is once a week enough for you?,How much sex do you need to be happy?,link,https://lovematters.co.ke/news/how-much-sex-do-you-need-be-happy,https://www.facebook.com/LoveMattersAfrica/posts/1016248225121190,2016-04-27 05:00:00,1219,368,93,1217,2,0,0,0,0
387386548007364_1015913315154681,"#teamLoveMatters, today the ball is in your court!....Tell us what love it to you.... Thank you and Goodnight!",Timeline Photos,photo,https://www.facebook.com/LoveMattersAfrica/photos/a.390673737678645.94223.387386548007364/1015913315154681/?type=3,https://www.facebook.com/LoveMattersAfrica/posts/1015913315154681:0,2016-04-26 15:24:19,227,124,15,225,2,0,0,0,0
387386548007364_1015795838499762,"How many times have can I use the P2 in a month? 
What are other available emergency contraceptives? 
For all your questions on emergency contraception :",Timeline Photos,photo,https://www.facebook.com/LoveMattersAfrica/photos/a.390673737678645.94223.387386548007364/1015795838499762/?type=3,https://www.facebook.com/LoveMattersAfrica/posts/1015795838499762:0,2016-04-26 11:30:00,474,50,7,474,0,0,0,0,0
387386548007364_1015607605185252,Did you know that the  copper-T IUD is an emergency contraceptive?,Emergency contraception saved my life,link,https://lovematters.co.ke/news/emergency-contraception-saved-my-life,https://www.facebook.com/LoveMattersAfrica/posts/1015607605185252,2016-04-26 05:01:00,121,13,4,120,1,0,0,0,0
387386548007364_1015339345212078,A good morning to you #teamLoveMatters.......,Timeline Photos,photo,https://www.facebook.com/LoveMattersAfrica/photos/a.390673737678645.94223.387386548007364/1015339345212078/?type=3,https://www.facebook.com/LoveMattersAfrica/posts/1015339345212078:0,2016-04-25 23:30:00,192,17,41,188,4,0,0,0,0
387386548007364_1014918975254115,Its goodnight #teamLoveMatters . Sweet dreams.,Timeline Photos,photo,https://www.facebook.com/LoveMattersAfrica/photos/a.390673737678645.94223.387386548007364/1014918975254115/?type=3,https://www.facebook.com/LoveMattersAfrica/posts/1014918975254115:0,2016-04-25 14:00:00,247,79,31,245,2,0,0,0,0
387386548007364_1014943878584958,"#Fact The e-pill does have short-term side effects that mean it should not be used as a normal form of contraception, but only in case of emergency.",Click here to read more about Emergency contraception,link,https://lovematters.co.ke/resource/emergency-contraception,https://www.facebook.com/LoveMattersAfrica/posts/1014943878584958,2016-04-25 10:00:00,160,15,26,160,0,0,0,0,0
387386548007364_1014914301921249,I am in a relationship and we quarrel almost every day because he likes chatting and I don't like it. I get jealous then he says I don't trust him but it's only that I don't want to lose him....#HelpASister,He talks to other women  - what should I do?,link,https://lovematters.co.ke/news/he-talks-other-women,https://www.facebook.com/LoveMattersAfrica/posts/1014914301921249,2016-04-25 05:00:00,109,67,6,109,0,0,0,0,0
387386548007364_1014905755255437,A good morning to you #teamLoveMatters... as you start your week I hope you have a fruitful and blessed one.,Timeline Photos,photo,https://www.facebook.com/LoveMattersAfrica/photos/a.390673737678645.94223.387386548007364/1014905755255437/?type=3,https://www.facebook.com/LoveMattersAfrica/posts/1014905755255437:0,2016-04-25 03:00:14,407,170,30,405,2,0,0,0,0
387386548007364_1014575568621789,#teamLoveMatters its goodnight!.,Timeline Photos,photo,https://www.facebook.com/LoveMattersAfrica/photos/a.390673737678645.94223.387386548007364/1014575568621789/?type=3,https://www.facebook.com/LoveMattersAfrica/posts/1014575568621789:0,2016-04-24 15:00:00,242,2,92,239,3,0,0,0,0
387386548007364_1014550981957581,I have being married for 3 yrs now and my husband still gives his ex money and she calls him anytime. Should I be worried? #helpaSister,,status,,https://www.facebook.com/LoveMattersAfrica/posts/1014550981957581,2016-04-24 13:00:00,302,310,9,302,0,0,0,0,0
387386548007364_1014548741957805,"Hallo #teamLoveMatters , how is your Sunday evening?
What are your thoughts about todays quote ?",Timeline Photos,photo,https://www.facebook.com/LoveMattersAfrica/photos/a.390673737678645.94223.387386548007364/1014548741957805/?type=3,https://www.facebook.com/LoveMattersAfrica/posts/1014548741957805:0,2016-04-24 12:00:00,88,18,10,86,0,1,1,0,0
387386548007364_1013806765365336,#teamLoveMatters Goodnight! .....,Timeline Photos,photo,https://www.facebook.com/LoveMattersAfrica/photos/a.390673737678645.94223.387386548007364/1013806765365336/?type=3,https://www.facebook.com/LoveMattersAfrica/posts/1013806765365336:0,2016-04-23 16:00:00,65,2,11,65,0,0,0,0,0
387386548007364_1013798555366157,"I'm in my fourth year of a relationship with a dude. But I don't think he's the right one. He's cheated on me. He insults me. But when I try to break-up, he keeps bothering me until I accept him back. What do I do?",How to dump a nasty boyfriend..Click here to read more.,link,https://lovematters.co.ke/news/how-dump-nasty-boyfriend,https://www.facebook.com/LoveMattersAfrica/posts/1013798555366157,2016-04-23 07:16:15,393,204,28,391,0,1,1,0,0
387386548007364_1013741635371849,A good afternoon to you #teamLoveMatters...for all those may be going through challenges this one is for you .,Timeline Photos,photo,https://www.facebook.com/LoveMattersAfrica/photos/a.390673737678645.94223.387386548007364/1013741635371849/?type=3,https://www.facebook.com/LoveMattersAfrica/posts/1013741635371849:0,2016-04-23 06:00:00,151,17,15,151,0,0,0,0,0
387386548007364_1012964798782866,Its goodnight #teamLoveMatters ... Always have hope! #SweetDreams,Timeline Photos,photo,https://www.facebook.com/LoveMattersAfrica/photos/a.390673737678645.94223.387386548007364/1012964798782866/?type=3,https://www.facebook.com/LoveMattersAfrica/posts/1012964798782866:0,2016-04-22 15:10:00,140,0,37,140,0,0,0,0,0
387386548007364_1012957548783591,"Tiplit Marin Samson Here are some top facts about Premature Ejaculation .
If you have more questions please do not hesitate to reach out to us on our discussion board. 
Click this link https://lovematters.co.ke/forum",Premature ejaculation: top five facts,link,https://lovematters.co.ke/news/premature-ejaculation-top-five-facts,https://www.facebook.com/LoveMattersAfrica/posts/1012957548783591,2016-04-22 10:00:00,172,12,3,172,0,0,0,0,0
387386548007364_1012955345450478,What's the best way to cope with sexual harassment?  Share your thoughts #teamLoveMatters,Sexual Harassment: top five facts,link,https://lovematters.co.ke/news/sexual-harassment-top-five-facts-0,https://www.facebook.com/LoveMattersAfrica/posts/1012955345450478,2016-04-22 05:00:00,184,16,11,184,0,0,0,0,0
387386548007364_1012958005450212,A good Friday morning to you #teamLoveMatters . Ponder on this interesting statement.,Timeline Photos,photo,https://www.facebook.com/LoveMattersAfrica/photos/a.390673737678645.94223.387386548007364/1012958005450212/?type=3,https://www.facebook.com/LoveMattersAfrica/posts/1012958005450212:0,2016-04-22 02:00:00,148,12,24,148,0,0,0,0,0
387386548007364_1012289162183763,Its goodnight #teamLoveMatters .... do you agree with our parting quote? Do you think there is a something missing from the list or something that shouldn't be there? ....,Timeline Photos,photo,https://www.facebook.com/LoveMattersAfrica/photos/a.390673737678645.94223.387386548007364/1012289162183763/?type=3,https://www.facebook.com/LoveMattersAfrica/posts/1012289162183763:0,2016-04-21 14:00:00,327,27,168,322,5,0,0,0,0
387386548007364_1012277058851640,#FACT.... to you agree or disagree.....What are your thoughts #teamLoveMatters?,Timeline Photos,photo,https://www.facebook.com/LoveMattersAfrica/photos/a.390673737678645.94223.387386548007364/1012277058851640/?type=3,https://www.facebook.com/LoveMattersAfrica/posts/1012277058851640:0,2016-04-21 11:30:00,189,36,15,187,1,0,1,0,0
387386548007364_1012279845518028,"Fatuma's Voice Nairobi presents Lizz Ntonjira in Women & Leadership at PAWA 254 on  April 23, 2016 from 5 p.m. 

'Leadership is best when people barely knows its existence when work is done and aim is fulfilled this is possible when the right thing is done Empowering women is liberating a nation'. 

KenyaBuzz and Love Matters Africa partnership .",Lizz Ntonjira: Women & Leadership at PAWA254 via @KenyaBuzz,link,http://www.kenyabuzz.com/whats-on/lizz-ntonjira-women-leadership,https://www.facebook.com/LoveMattersAfrica/posts/1012279845518028,2016-04-21 06:30:00,12,0,0,12,0,0,0,0,0
387386548007364_1012336612179018,Do you know what #Voyeurism is ? Read more about this here.,New views on voyeurism,link,http://lovematters.co.ke/news/new-views-voyeurism,https://www.facebook.com/LoveMattersAfrica/posts/1012336612179018,2016-04-21 05:00:44,11,1,1,11,0,0,0,0,0
387386548007364_1012264368852909,A good morning to you all #teamLoveMatters...Be inspired!,Timeline Photos,photo,https://www.facebook.com/LoveMattersAfrica/photos/a.390673737678645.94223.387386548007364/1012264368852909/?type=3,https://www.facebook.com/LoveMattersAfrica/posts/1012264368852909:0,2016-04-20 23:30:00,168,4,46,168,0,0,0,0,0
387386548007364_1011639495582063,Its goodnight #teamLoveMatters,Timeline Photos,photo,https://www.facebook.com/LoveMattersAfrica/photos/a.390673737678645.94223.387386548007364/1011639495582063/?type=3,https://www.facebook.com/LoveMattersAfrica/posts/1011639495582063:0,2016-04-20 14:00:00,83,2,12,83,0,0,0,0,0
387386548007364_1011637635582249,"#teamLoveMatters Do you agree or disagree with this statement. 
What is your experience?",Timeline Photos,photo,https://www.facebook.com/LoveMattersAfrica/photos/a.390673737678645.94223.387386548007364/1011637635582249/?type=3,https://www.facebook.com/LoveMattersAfrica/posts/1011637635582249:0,2016-04-20 13:00:00,69,9,12,69,0,0,0,0,0
387386548007364_1011636015582411,Is your relationship having challenges?,Here are the top five causes of relationship problems.,link,https://lovematters.co.ke/news/relationship-problems-top-five-causes,https://www.facebook.com/LoveMattersAfrica/posts/1011636015582411,2016-04-20 11:30:01,376,44,68,375,0,0,0,1,0
387386548007364_1011634758915870,Wouldn't it be great if there was some way to tell where your relationship was going? That all depends on what kind of couple you are .... Read this to gauge yourself :,Will your relationship last?,link,https://lovematters.co.ke/news/will-your-relationship-last-read-what-science-says,https://www.facebook.com/LoveMattersAfrica/posts/1011634758915870,2016-04-20 05:00:00,41,3,6,40,1,0,0,0,0
387386548007364_1011629512249728,"A good morning to you #teamLoveMatters , have a great day . Here is a quote I hope will motivate you.",Timeline Photos,photo,https://www.facebook.com/LoveMattersAfrica/photos/a.390673737678645.94223.387386548007364/1011629512249728/?type=3,https://www.facebook.com/LoveMattersAfrica/posts/1011629512249728:0,2016-04-19 23:35:28,206,3,42,205,1,0,0,0,0
387386548007364_1010958962316783,"Do you agree with this statement? Well whatever you answer is, I hope you have a goodnight. #SweetDreams",Timeline Photos,photo,https://www.facebook.com/LoveMattersAfrica/photos/a.390673737678645.94223.387386548007364/1010958962316783/?type=3,https://www.facebook.com/LoveMattersAfrica/posts/1010958962316783:0,2016-04-19 14:00:00,73,19,11,73,0,0,0,0,0
387386548007364_1010956928983653,"Why is intercourse painful for some women sometimes and pleasurable for others all the time? The answer's simple 
Read this :",When sex hurts,link,https://lovematters.co.ke/news/when-sex-hurts,https://www.facebook.com/LoveMattersAfrica/posts/1010956928983653,2016-04-19 11:30:00,424,84,26,424,0,0,0,0,0
